City_ID,City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,279,Padang,ID,2022-07-18 20:10:08,-0.9492,100.3543,76.62,78,13,3.56
280,280,Lebu,CL,2022-07-18 20:07:43,-37.6167,-73.65,48.58,65,84,6.22
281,281,Kampene,CD,2022-07-18 20:10:09,-3.6,26.6667,73.87,66,100,1.21
282,282,Hambantota,LK,2022-07-18 20:10:10,6.1241,81.1185,78.89,82,64,15.26
283,283,Xudat,AZ,2022-07-18 20:10:10,41.631,48.681,82.38,47,0,8.63
284,284,Kieta,PG,2022-07-18 20:10:11,-6.2167,155.6333,77.67,81,37,3.47
285,285,Serenje,ZM,2022-07-18 20:10:12,-13.2325,30.2352,59.23,58,61,9.95
286,286,Sao Filipe,CV,2022-07-18 20:10:12,14.8961,-24.4956,75.69,82,25,13.27
287,287,Vao,NC,2022-07-18 20:10:13,-22.6667,167.4833,73.4,84,100,9.24
288,288,Pudozh,RU,2022-07-18 20:10:14,61.8099,36.5345,53.56,77,53,3.36
289,289,Kirakira,SB,2022-07-18 20:10:14,-10.4544,161.9205,78.91,84,22,6.69
290,290,Barao De Melgaco,BR,2022-07-18 20:10:15,-16.1944,-55.9675,95.09,20,27,1.59
291,291,Pacific Grove,US,2022-07-18 20:07:34,36.6177,-121.9166,82.24,74,0,8.99
292,292,Port Hardy,CA,2022-07-18 20:10:16,50.6996,-127.4199,58.73,80,100,4.68
293,293,Riyadh,SA,2022-07-18 20:09:50,24.6877,46.7219,96.94,11,57,7.92
294,294,Lorengau,PG,2022-07-18 20:10:17,-2.0226,147.2712,80.1,76,100,4.94
295,295,Komsomolskiy,UZ,2022-07-18 20:10:18,40.4272,71.7189,81.32,29,0,6.91
296,296,Porto Belo,BR,2022-07-18 20:10:18,-27.1578,-48.5531,64.35,79,100,3.13
297,297,Sept-Iles,CA,2022-07-18 20:08:09,50.2001,-66.3821,62.78,89,97,4.72
298,298,Kruisfontein,ZA,2022-07-18 20:10:19,-34.0033,24.7314,60.89,88,79,1.7
299,299,Bethanien,,2022-07-18 20:10:20,-26.502,17.1583,58.69,36,4,3.44
300,300,Quatre Cocos,MU,2022-07-18 20:10:21,-20.2078,57.7625,69.1,66,76,23.58
301,301,Atlantic City,US,2022-07-18 20:10:21,39.3643,-74.4229,89.19,71,0,18.41
302,302,Salihorsk,BY,2022-07-18 20:10:22,52.7876,27.5415,57.07,90,98,6.46
303,303,Yar-Sale,RU,2022-07-18 20:10:22,66.8333,70.8333,58.82,64,98,6.58
304,304,San Jeronimo,PE,2022-07-18 20:10:23,-11.9472,-75.2829,55.6,64,100,4.56
305,305,North Bend,US,2022-07-18 20:10:24,43.4065,-124.2243,83.25,78,0,26.46
306,306,Nago,JP,2022-07-18 20:10:24,26.5881,127.9761,84.63,88,100,13.78
307,307,Gbarnga,LR,2022-07-18 20:10:25,6.9956,-9.4722,70.21,97,67,4.52
308,308,Castro,BR,2022-07-18 20:10:25,-24.7911,-50.0119,58.64,96,100,2.84
309,309,Tautira,PF,2022-07-18 20:10:26,-17.7333,-149.15,75.07,75,15,8.03
310,310,Orlik,RU,2022-07-18 20:10:26,52.5178,99.825,51.39,97,89,3.38
311,311,Synya,RU,2022-07-18 20:10:27,65.3718,58.0387,59.72,85,35,3.76
312,312,Mahibadhoo,MV,2022-07-18 20:10:28,3.7833,72.9667,82.44,76,100,14.45
313,313,Praia Da Vitoria,PT,2022-07-18 20:10:28,38.7333,-27.0667,75.76,86,48,8.75
314,314,Chililabombwe,ZM,2022-07-18 20:10:29,-12.3648,27.8229,56.66,48,5,3.65
315,315,Margate,GB,2022-07-18 20:10:29,51.3813,1.3862,80.11,47,75,1.99
316,316,Belomorsk,RU,2022-07-18 20:07:53,64.5232,34.7668,55.35,76,10,4.81
317,317,Sisimiut,GL,2022-07-18 20:10:30,66.9395,-53.6735,46.6,85,100,3.58
318,318,Taft,IR,2022-07-18 20:10:31,31.7471,54.2088,82.35,10,0,6.91
319,319,Ulundi,ZA,2022-07-18 20:10:32,-28.3352,31.4162,58.55,62,0,4.36
320,320,Georgiyevskoye,RU,2022-07-18 20:10:33,58.731,45.024,61.41,99,100,6.64
321,321,Totma,RU,2022-07-18 20:11:33,59.9747,42.7642,57.45,99,100,7.09
322,322,Constitucion,CL,2022-07-18 20:11:34,-35.3333,-72.4167,54.55,77,92,10.8
323,323,Bardiyah,LY,2022-07-18 20:11:35,31.7561,25.0865,78.91,64,0,13.85
324,324,Ulagan,RU,2022-07-18 20:11:35,50.6321,87.9563,42.76,93,48,0.65
325,325,Jiuquan,CN,2022-07-18 20:11:36,39.7432,98.5174,66.45,40,4,5.57
326,326,Svetlogorsk,BY,2022-07-18 20:11:37,52.6333,29.7333,59.14,74,75,5.23
327,327,Malakal,SS,2022-07-18 20:11:38,9.5334,31.6605,69.3,95,24,2.91
328,328,Guatire,VE,2022-07-18 20:11:38,10.4762,-66.5427,79.57,86,66,4.59
329,329,Marawi,PH,2022-07-18 20:11:39,7.9986,124.2928,68.81,96,100,2.95
330,330,Atambua,ID,2022-07-18 20:11:39,-9.1061,124.8925,63.46,81,100,6.13
331,331,Namie,JP,2022-07-18 20:11:40,37.4833,141.0,74.71,93,100,3.33
332,332,Tuy Hoa,VN,2022-07-18 20:11:40,13.0833,109.3,80.33,80,100,6.26
333,333,Thompson,CA,2022-07-18 20:11:41,55.7435,-97.8558,83.61,30,36,2.28
334,334,Vila,PT,2022-07-18 20:11:41,42.0304,-8.1588,61.7,74,1,6.76
335,335,Nhulunbuy,AU,2022-07-18 20:11:42,-12.2333,136.7667,72.21,94,40,8.05
336,336,Pascagoula,US,2022-07-18 20:11:42,30.3658,-88.5561,92.03,64,0,8.05
337,337,Lasa,IT,2022-07-18 20:11:43,46.6166,10.7002,68.49,73,91,2.21
338,338,San Policarpo,PH,2022-07-18 20:11:44,12.1791,125.5072,80.15,80,97,7.78
339,339,Issoire,FR,2022-07-18 20:11:44,45.55,3.25,85.26,36,0,0.83
340,340,Turukhansk,RU,2022-07-18 20:11:45,65.8167,87.9833,59.22,63,100,13.56
341,341,Panaba,MX,2022-07-18 20:11:46,21.2833,-88.2667,93.33,47,53,13.8
342,342,Mbandaka,CD,2022-07-18 20:11:46,0.0487,18.2603,68.4,98,100,3.29
343,343,Goderich,CA,2022-07-18 20:11:47,43.7501,-81.7165,72.91,81,4,10.67
344,344,Fuerte Olimpo,PY,2022-07-18 20:11:47,-21.0415,-57.8738,90.75,29,96,6.76
345,345,Bowen,AU,2022-07-18 20:11:48,-20.0167,148.2333,58.87,78,0,7.23
346,346,Ahuimanu,US,2022-07-18 20:11:49,21.4447,-157.8378,83.91,84,100,16.11
347,347,Strezhevoy,RU,2022-07-18 20:11:49,60.7333,77.5889,59.52,70,100,6.87
348,348,Yeniseysk,RU,2022-07-18 20:11:50,58.4497,92.1703,51.13,99,94,2.71
349,349,Flagstaff,US,2022-07-18 20:11:50,35.1981,-111.6513,89.6,29,40,11.5
350,350,Talcahuano,CL,2022-07-18 20:11:51,-36.7167,-73.1167,51.48,54,0,10.36
351,351,Fonte Boa,BR,2022-07-18 20:11:52,-2.4959,-66.2662,82.6,74,64,3.49
352,352,Wilhelmshaven,DE,2022-07-18 20:11:52,53.5167,8.1333,73.62,60,19,4.21
353,353,Venice,US,2022-07-18 20:11:53,27.0998,-82.4543,94.26,66,0,11.5
354,354,Norrtalje,SE,2022-07-18 20:10:32,59.758,18.705,66.43,79,100,4.32
355,355,Nieuw Amsterdam,SR,2022-07-18 20:11:54,5.8833,-55.0833,86.16,91,40,11.5
356,356,Saint-Augustin,CA,2022-07-18 20:11:54,51.226,-58.6502,76.95,43,95,14.16
357,357,Nome,US,2022-07-18 20:11:55,64.5011,-165.4064,44.67,76,100,35.68
358,358,Te Anau,NZ,2022-07-18 20:11:56,-45.4167,167.7167,42.17,97,100,2.28
359,359,Tsumeb,,2022-07-18 20:11:56,-19.2333,17.7167,57.87,30,0,7.36
360,360,Gornopravdinsk,RU,2022-07-18 20:11:57,60.05,69.9,63.86,59,98,2.44
361,361,Nsanje,MW,2022-07-18 20:11:58,-16.92,35.262,66.15,87,4,2.68
362,362,Matagami,CA,2022-07-18 20:11:58,49.7502,-77.6328,80.78,44,77,9.6
363,363,Taree,AU,2022-07-18 20:11:59,-31.9,152.4667,45.1,80,3,4.61
364,364,Goure,NE,2022-07-18 20:11:59,13.9835,10.2704,82.02,58,66,13.91
365,365,Luderitz,,2022-07-18 20:12:00,-26.6481,15.1594,59.18,79,0,11.72
366,366,Guerrero Negro,MX,2022-07-18 20:11:13,27.9769,-114.0611,83.39,46,6,11.45
367,367,Urusha,RU,2022-07-18 20:13:01,54.05,122.9,59.65,97,70,1.23
368,368,Viedma,AR,2022-07-18 20:13:01,-40.8135,-62.9967,50.95,30,3,11.14
369,369,Maromitsa,RU,2022-07-18 20:13:02,59.8683,48.0123,59.54,99,100,7.83
370,370,Providencia,MX,2022-07-18 20:13:02,28.7167,-111.5833,99.21,44,68,12.1
371,371,Patiya,BD,2022-07-18 20:13:03,22.2931,91.9762,77.29,96,100,5.08
372,372,Vila Velha,BR,2022-07-18 20:13:04,-20.3297,-40.2925,76.95,74,0,9.22
373,373,Yenagoa,NG,2022-07-18 20:13:05,4.9247,6.2642,75.31,78,97,6.73
374,374,Erenhot,CN,2022-07-18 20:13:06,43.6475,111.9767,73.6,28,100,7.9
375,375,Spassk,RU,2022-07-18 20:13:06,52.747,87.7545,50.49,92,100,4.21
376,376,Iberia,US,2022-07-18 20:10:59,29.9502,-91.7507,93.18,74,20,11.5
377,377,Rurrenabaque,BO,2022-07-18 20:13:08,-14.4413,-67.5278,85.44,52,95,2.59
378,378,Basco,PH,2022-07-18 20:13:09,20.4487,121.9702,84.99,78,47,14.58
379,379,Khatanga,RU,2022-07-18 20:13:10,71.9667,102.5,52.56,76,100,3.6
380,380,Lazurne,UA,2022-07-18 20:13:11,46.084,32.5295,70.79,47,0,9.4
381,381,Ugoofaaru,MV,2022-07-18 20:13:12,5.6667,73.0,81.48,76,100,20.24
382,382,Vorozhba,UA,2022-07-18 20:13:12,51.1733,34.2192,54.66,92,13,7.47
383,383,Mountain Home,US,2022-07-18 20:13:13,43.133,-115.6912,85.48,14,20,18.41
384,384,Karasjok,NO,2022-07-18 20:13:14,69.4719,25.5112,54.63,82,87,5.77
385,385,Abomsa,ET,2022-07-18 20:13:15,9.9833,39.9833,77.18,48,62,4.54
386,386,Nabire,ID,2022-07-18 20:13:15,-3.3667,135.4833,75.31,91,100,2.86
387,387,Kinablangan,PH,2022-07-18 20:13:16,7.6947,126.5503,76.39,86,100,5.37
388,388,Beloha,MG,2022-07-18 20:13:17,-25.1667,45.05,64.74,78,1,11.81
389,389,Lerwick,GB,2022-07-18 20:13:18,60.1545,-1.1494,57.2,83,97,7.23
390,390,Arandis,,2022-07-18 20:13:18,-22.4167,14.9667,64.44,31,0,3.42
391,391,Qaqortoq,GL,2022-07-18 20:13:19,60.7167,-46.0333,48.2,77,100,5.64
392,392,Hefei,CN,2022-07-18 20:13:20,31.8639,117.2808,77.47,79,86,5.06
393,393,Petropavlovsk-Kamchatskiy,RU,2022-07-18 20:13:20,53.0452,158.6483,54.19,100,100,4.47
394,394,Kungurtug,RU,2022-07-18 20:13:21,50.5994,97.5228,52.23,97,100,3.33
395,395,Agogo,GH,2022-07-18 20:13:22,6.8,-1.0819,71.17,79,98,6.38
396,396,Sioux Lookout,CA,2022-07-18 20:12:10,50.1001,-91.917,86.83,31,44,8.68
397,397,Beyneu,KZ,2022-07-18 20:13:23,45.3167,55.2,93.2,20,0,19.89
398,398,Gold Coast,AU,2022-07-18 20:10:27,-28.0,153.4333,55.47,50,0,9.22
399,399,Mount Isa,AU,2022-07-18 20:13:24,-20.7333,139.5,56.97,44,0,9.22
400,400,Novozybkov,RU,2022-07-18 20:13:25,52.5396,31.9275,57.58,88,69,5.39
401,401,Misratah,LY,2022-07-18 20:13:26,32.3754,15.0925,81.79,65,0,12.24
402,402,Bamora,IN,2022-07-18 20:13:27,24.0552,78.0909,82.58,76,100,7.76
403,403,Rocha,UY,2022-07-18 20:08:36,-34.4833,-54.3333,54.25,74,0,5.61
404,404,Huntsville,US,2022-07-18 20:11:06,34.7304,-86.5861,83.55,71,0,10.36
405,405,Shelburne,CA,2022-07-18 20:13:28,44.0787,-80.2041,78.24,58,100,11.63
406,406,Dudinka,RU,2022-07-18 20:13:29,69.4058,86.1778,56.62,74,84,10.07
407,407,Faya,SA,2022-07-18 20:13:29,18.3851,42.4509,68.52,39,59,2.86
408,408,Iquitos,PE,2022-07-18 20:13:30,-3.7481,-73.2472,80.64,83,75,6.91
409,409,Mehamn,NO,2022-07-18 20:11:42,71.0357,27.8492,64.35,59,0,8.05
410,410,Asyut,EG,2022-07-18 20:13:31,27.181,31.1837,89.02,18,38,8.5
411,411,Maniitsoq,GL,2022-07-18 20:11:48,65.4167,-52.9,44.11,91,100,4.52
412,412,Palu,ID,2022-07-18 20:13:32,-0.8917,119.8707,75.0,90,97,2.84
413,413,Shingu,JP,2022-07-18 20:14:33,33.7333,135.9833,79.23,91,100,7.74
414,414,Playas,EC,2022-07-18 20:14:34,-2.6333,-80.3833,72.63,78,94,12.62
415,415,Menongue,AO,2022-07-18 20:14:35,-14.6585,17.691,52.43,44,0,4.63
416,416,Dongying,CN,2022-07-18 20:14:35,37.4564,118.4856,74.25,78,56,4.61
417,417,Victoria,HK,2022-07-18 20:13:02,22.2855,114.1577,86.38,82,100,5.99
418,418,Birao,CF,2022-07-18 20:14:37,10.2849,22.7882,74.48,81,86,3.65
419,419,Usinsk,RU,2022-07-18 20:14:37,65.9939,57.5281,63.68,68,35,6.96
420,420,Puerto Madero,MX,2022-07-18 20:14:38,14.7208,-92.4215,91.6,55,40,11.5
421,421,Antalaha,MG,2022-07-18 20:14:39,-14.9003,50.2788,66.43,87,99,9.19
422,422,Nemuro,JP,2022-07-18 20:14:40,43.3236,145.575,60.46,99,100,6.8
423,423,Tucurui,BR,2022-07-18 20:14:40,-3.7661,-49.6725,87.17,55,60,3.56
424,424,San Carlos,VE,2022-07-18 20:14:40,9.6612,-68.5827,80.65,89,59,3.15
425,425,Flinders,AU,2022-07-18 20:14:41,-34.5833,150.8552,48.18,71,51,11.01
426,426,Hofn,IS,2022-07-18 20:14:42,64.2539,-15.2082,50.72,84,72,8.34
427,427,Conceicao Do Araguaia,BR,2022-07-18 20:14:43,-8.2578,-49.2647,94.39,21,8,4.18
428,428,Ukiah,US,2022-07-18 20:10:03,39.1502,-123.2078,100.44,21,0,5.75
429,429,Moerai,PF,2022-07-18 20:14:44,-22.4333,-151.3333,73.65,77,20,21.45
430,430,Nizhniy Kuranakh,RU,2022-07-18 20:14:44,58.8353,125.4869,60.75,96,91,2.28
431,431,Navrongo,GH,2022-07-18 20:14:45,10.8956,-1.0921,78.1,71,77,7.49
432,432,Sur,OM,2022-07-18 20:14:46,22.5667,59.5289,85.6,84,15,6.6
433,433,Keffi,NG,2022-07-18 20:14:47,8.8486,7.8736,73.18,88,74,2.51
434,434,Samarai,PG,2022-07-18 20:14:48,-10.6167,150.6667,79.48,82,20,8.01
435,435,Clinton,US,2022-07-18 20:10:46,42.587,-82.9199,91.72,49,40,6.91
436,436,Satara,IN,2022-07-18 20:14:49,17.6833,73.9833,69.48,94,100,4.61
437,437,Marabba,SD,2022-07-18 20:14:50,12.35,32.1833,78.08,74,58,17.9
438,438,Sintea Mare,RO,2022-07-18 20:14:50,46.5167,21.6,70.11,26,90,6.96
439,439,Cam Ranh,VN,2022-07-18 20:14:51,11.9214,109.1591,80.56,78,40,1.14
440,440,Natal,BR,2022-07-18 20:14:52,-5.795,-35.2094,75.85,100,100,3.44
441,441,Mao,ES,2022-07-18 20:14:52,39.8885,4.2658,81.16,78,0,4.61
442,442,Phonhong,LA,2022-07-18 20:14:53,18.5007,102.4166,79.11,91,100,2.04
443,443,Baracoa,CU,2022-07-18 20:14:54,20.3467,-74.4958,85.5,70,10,11.41
444,444,Poum,NC,2022-07-18 20:14:54,-20.2333,164.0167,73.08,89,46,9.17
445,445,Camabatela,AO,2022-07-18 20:14:55,-8.1881,15.375,67.03,69,88,6.22
446,446,Jutai,BR,2022-07-18 20:14:56,-5.1833,-68.9,83.89,67,99,2.71
447,447,Tocopilla,CL,2022-07-18 20:14:57,-22.092,-70.1979,66.2,63,38,7.78
448,448,Okoneshnikovo,RU,2022-07-18 20:14:58,54.8377,75.0834,57.9,85,49,7.52
449,449,Bakchar,RU,2022-07-18 20:14:59,57.0186,82.0711,51.8,97,66,5.59
450,450,Itoman,JP,2022-07-18 20:15:00,26.1247,127.6694,84.58,94,20,9.22
451,451,Nelson Bay,AU,2022-07-18 20:15:01,-32.7167,152.15,50.11,96,100,8.99
452,452,Dutlwe,BW,2022-07-18 20:15:01,-23.9833,23.9,55.96,37,0,4.32
453,453,San Cristobal,VE,2022-07-18 20:10:42,7.7669,-72.225,77.18,77,100,5.19
454,454,Herat,AF,2022-07-18 20:15:03,34.5,62.0,85.3,10,0,12.95
455,455,Nemencine,LT,2022-07-18 20:15:04,54.85,25.4833,57.72,98,97,5.99
456,456,Salalah,OM,2022-07-18 20:15:05,17.0151,54.0924,77.09,94,100,4.61
457,457,Havre-Saint-Pierre,CA,2022-07-18 20:15:05,50.2334,-63.5986,53.6,88,88,19.86
458,458,Palmer,US,2022-07-18 20:15:06,42.1584,-72.3287,75.85,87,100,9.22
459,459,Nagapattinam,IN,2022-07-18 20:15:07,10.7667,79.8333,82.11,74,96,7.67
460,460,Raga,SS,2022-07-18 20:16:07,8.4596,25.678,70.93,94,85,3.22
461,461,Ekibastuz,KZ,2022-07-18 20:16:08,51.6667,75.3667,67.95,49,45,4.94
462,462,Olavarria,AR,2022-07-18 20:16:08,-36.8927,-60.3225,54.01,41,2,7.9
463,463,Richards Bay,ZA,2022-07-18 20:16:09,-28.783,32.0377,68.63,79,0,13.2
464,464,Muncie,US,2022-07-18 20:13:01,40.1934,-85.3864,84.13,67,40,8.05
465,465,At-Bashi,KG,2022-07-18 20:16:10,41.1702,75.8106,56.73,42,0,1.63
466,466,Jasper,US,2022-07-18 20:16:11,37.2001,-94.3502,97.68,34,20,9.22
467,467,Mecca,SA,2022-07-18 20:16:11,21.4267,39.8261,89.87,23,36,5.95
468,468,Manokwari,ID,2022-07-18 20:16:13,-0.8667,134.0833,78.1,75,76,1.03
469,469,Union,US,2022-07-18 20:15:44,40.6334,-74.2663,91.13,86,100,12.66
470,470,Coos Bay,US,2022-07-18 20:12:37,43.3665,-124.2179,83.32,79,0,26.46
471,471,Tokur,RU,2022-07-18 20:16:15,53.1333,132.9,51.89,92,100,4.23
472,472,Otavi,,2022-07-18 20:16:15,-19.65,17.3333,56.55,30,0,6.8
473,473,Codrington,AU,2022-07-18 20:16:16,-38.2667,141.9667,46.67,77,100,5.73
474,474,Balaipungut,ID,2022-07-18 20:16:16,1.05,101.2833,75.63,96,72,2.1
475,475,Xining,CN,2022-07-18 20:16:17,36.6167,101.7667,49.66,92,29,3.74
476,476,Ruteng,ID,2022-07-18 20:16:18,-8.6136,120.4721,57.99,90,86,2.21
477,477,Puksoozero,RU,2022-07-18 20:16:18,62.5903,40.6066,56.59,70,100,4.45
478,478,Montego Bay,JM,2022-07-18 20:16:19,18.4712,-77.9188,87.6,84,20,16.11
479,479,Kaka,TM,2022-07-18 20:16:20,37.3482,59.6143,89.73,13,0,3.69
480,480,Alofi,NU,2022-07-18 20:16:20,-19.0595,-169.9187,75.09,83,40,16.11
481,481,Makakilo City,US,2022-07-18 20:16:21,21.3469,-158.0858,82.72,67,75,12.66
482,482,Morrope,PE,2022-07-18 20:16:22,-6.5417,-80.0111,68.11,62,99,15.79
483,483,Boali,CF,2022-07-18 20:16:22,4.8005,18.1275,71.89,95,100,1.7
484,484,Half Moon Bay,US,2022-07-18 20:16:23,37.4636,-122.4286,97.88,63,0,18.41
485,485,Akyab,MM,2022-07-18 20:16:24,20.15,92.9,81.7,84,100,2.82
486,486,Duobao,CN,2022-07-18 20:16:25,30.67,112.6895,77.52,83,100,3.6
487,487,Krasnoselkup,RU,2022-07-18 20:16:25,65.7,82.4667,52.83,82,93,8.9
488,488,Saint Anthony,US,2022-07-18 20:16:26,45.0205,-93.218,97.84,43,0,14.97
489,489,Pavelets,RU,2022-07-18 20:16:27,53.7883,39.246,54.68,92,100,10.83
490,490,Anchorage,US,2022-07-18 20:14:11,61.2181,-149.9003,59.99,86,100,11.5
491,491,Cabra,ES,2022-07-18 20:16:28,37.4725,-4.4421,89.65,26,0,1.01
492,492,Dukat,RU,2022-07-18 20:16:29,62.55,155.55,63.64,67,100,6.93
493,493,Smithers,CA,2022-07-18 20:15:48,54.7804,-127.1743,64.72,63,75,2.3
494,494,Port Blair,IN,2022-07-18 20:16:29,11.6667,92.75,81.23,84,97,7.52
495,495,Coihaique,CL,2022-07-18 20:16:30,-45.5752,-72.0662,42.75,65,75,4.61
496,496,Santa Rosa,PH,2022-07-18 20:15:54,14.3122,121.1114,79.09,89,100,1.14
497,497,Solnechnyy,RU,2022-07-18 20:16:31,50.7214,136.6319,56.3,99,100,5.46
498,498,Santa Rita Do Sapucai,BR,2022-07-18 20:16:32,-22.2522,-45.7033,76.48,45,96,1.36
499,499,Gusev,RU,2022-07-18 20:16:33,54.5922,22.1997,58.86,98,100,6.78
500,500,Pirapora,BR,2022-07-18 20:16:33,-17.345,-44.9419,84.06,27,1,4.34
501,501,Bac Lieu,VN,2022-07-18 20:16:34,9.285,105.7244,79.52,86,99,7.02
502,502,Goya,AR,2022-07-18 20:16:35,-29.14,-59.2626,57.31,69,100,3.53
503,503,Denpasar,ID,2022-07-18 20:16:36,-8.65,115.2167,78.46,88,40,8.05
504,504,Manta,EC,2022-07-18 20:16:36,-0.95,-80.7333,76.78,78,40,11.5
505,505,Mabaruma,GY,2022-07-18 20:12:45,8.2,-59.7833,80.53,85,67,5.82
506,506,Mbarara,UG,2022-07-18 20:17:38,-0.608,30.65,65.46,53,58,2.28
507,507,Waycross,US,2022-07-18 20:15:48,31.2136,-82.354,88.05,86,96,9.66
508,508,Broken Hill,AU,2022-07-18 20:16:14,-31.95,141.4333,39.02,69,5,7.16
509,509,Lalmohan,BD,2022-07-18 20:17:39,22.3384,90.7419,83.25,83,100,10.96
510,510,Neuquen,AR,2022-07-18 20:17:40,-38.9516,-68.0591,51.69,35,0,3.44
511,511,Papar,MY,2022-07-18 20:17:40,5.7333,115.9333,78.8,75,100,3.18
512,512,Buala,SB,2022-07-18 20:17:41,-8.145,159.5921,79.97,75,38,6.15
513,513,Minab,IR,2022-07-18 20:17:42,27.1467,57.0801,91.72,55,100,2.3
514,514,Gravdal,NO,2022-07-18 20:17:43,68.1214,13.5031,53.49,94,75,5.75
515,515,Emba,KZ,2022-07-18 20:17:43,48.8264,58.1442,89.98,25,3,16.91
516,516,Arkhangelsk,RU,2022-07-18 20:17:44,64.5401,40.5433,60.91,87,20,4.47
517,517,Maiduguri,NG,2022-07-18 20:17:45,11.8464,13.1603,82.49,59,99,12.41
518,518,Tevaitoa,PF,2022-07-18 20:17:45,-16.7833,-151.5,76.46,65,39,5.99
519,519,Alice Springs,AU,2022-07-18 20:17:46,-23.7,133.8833,44.15,42,96,4.61
520,520,Toamasina,MG,2022-07-18 20:17:46,-18.1667,49.3833,67.42,88,66,6.93
521,521,Aitape,PG,2022-07-18 20:17:47,-3.1374,142.3475,75.76,92,90,3.56
522,522,Lamu,KE,2022-07-18 20:17:47,-2.2717,40.902,75.42,78,20,16.6
523,523,Roma,US,2022-07-18 20:17:48,43.2128,-75.4557,78.08,89,100,5.75
524,524,Aviles,ES,2022-07-18 20:12:49,43.5547,-5.9248,69.17,75,40,5.75
525,525,Brighton,GB,2022-07-18 20:15:29,50.8284,-0.1395,84.16,48,6,8.52
526,526,Minturno,IT,2022-07-18 20:17:49,41.2576,13.7237,80.29,72,61,8.77
527,527,Ibra,OM,2022-07-18 20:17:50,22.6906,58.5334,81.28,74,74,2.35
528,528,Ahipara,NZ,2022-07-18 20:17:50,-35.1667,173.1667,57.65,87,72,11.56
529,529,Porto Novo,BJ,2022-07-18 20:14:43,6.4965,2.6036,75.42,80,56,7.49
530,530,Sinnamary,GF,2022-07-18 20:17:52,5.3833,-52.95,81.5,80,26,8.34
531,531,Soto La Marina,MX,2022-07-18 20:17:52,23.7667,-98.2167,96.78,30,0,17.47
532,532,San Pedro,PH,2022-07-18 20:17:53,14.35,121.0167,79.32,91,40,1.14
533,533,Khandyga,RU,2022-07-18 20:17:53,62.6667,135.6,68.95,51,100,5.64
534,534,Puerto Escondido,MX,2022-07-18 20:17:54,15.85,-97.0667,88.63,55,40,5.75
535,535,El Sauce,NI,2022-07-18 20:17:54,12.8869,-86.539,90.25,54,100,10.6
536,536,Okhotsk,RU,2022-07-18 20:17:55,59.3833,143.3,56.98,91,100,1.68
537,537,College,US,2022-07-18 20:17:55,64.8569,-147.8028,62.08,74,75,10.36
538,538,Santa Isabel Do Rio Negro,BR,2022-07-18 20:17:56,-0.4139,-65.0192,82.62,71,96,2.01
539,539,Osypenko,UA,2022-07-18 20:17:56,46.9136,36.8253,64.02,52,0,11.34
540,540,Muros,ES,2022-07-18 20:17:57,42.7762,-9.0603,68.68,74,8,11.48
541,541,Pisco,PE,2022-07-18 20:15:47,-13.7,-76.2167,65.01,77,0,8.05
542,542,Hirara,JP,2022-07-18 20:17:58,24.8,125.2833,84.45,86,100,18.88
543,543,Gitega,BI,2022-07-18 20:17:59,-3.5,29.95,66.4,46,100,4.09
544,544,Bilma,NE,2022-07-18 20:17:59,18.6853,12.9164,95.83,16,96,8.63
545,545,Tessalit,ML,2022-07-18 20:18:00,20.1986,1.0114,98.31,25,45,2.82
546,546,Acapulco,MX,2022-07-18 20:13:25,16.8634,-99.8901,87.62,66,75,8.05
547,547,Lampazos De Naranjo,MX,2022-07-18 20:18:01,27.0167,-100.5167,102.13,20,0,15.12
548,548,Hasaki,JP,2022-07-18 20:18:01,35.7333,140.8333,77.4,84,100,12.08
549,549,Praya,CV,2022-07-18 20:13:32,14.9215,-23.5087,77.54,78,100,19.57
550,550,Rocky Mountain House,CA,2022-07-18 20:18:02,52.3668,-114.9188,67.59,76,100,6.98
551,551,Kenai,US,2022-07-18 20:18:03,60.5544,-151.2583,62.69,76,40,20.71
552,552,Touros,BR,2022-07-18 20:16:47,-5.1989,-35.4608,78.13,82,89,15.97
553,553,Warrington,GB,2022-07-18 20:19:04,53.3925,-2.5802,89.71,38,0,1.14
554,554,Bunbury,AU,2022-07-18 20:19:04,-33.3333,115.6333,50.41,87,0,8.43
555,555,Portland,US,2022-07-18 20:17:31,45.5234,-122.6762,76.05,58,20,12.66
556,556,Laguna,US,2022-07-18 20:19:05,38.421,-121.4238,102.31,24,0,10.36
557,557,Pyay,MM,2022-07-18 20:19:05,18.8167,95.2167,78.64,83,100,4.61
558,558,Nefteyugansk,RU,2022-07-18 20:14:08,61.0998,72.6035,63.0,63,100,5.68
559,559,Bandarbeyla,SO,2022-07-18 20:19:06,9.4942,50.8122,76.24,80,67,34.31
560,560,Tigre,AR,2022-07-18 20:19:07,-34.426,-58.5796,62.55,43,0,6.91
561,561,Andros,GR,2022-07-18 20:19:07,37.8333,24.9333,75.76,53,0,21.99
562,562,Floriano,BR,2022-07-18 20:19:08,-6.7669,-43.0225,95.25,20,38,7.54
563,563,Soe,ID,2022-07-18 20:19:09,-9.8607,124.284,55.33,87,100,4.41
564,564,Mugur-Aksy,RU,2022-07-18 20:19:09,50.35,90.5,45.9,85,57,3.15
565,565,Camapua,BR,2022-07-18 20:19:10,-19.5314,-54.0439,91.33,22,85,9.08
